OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,GEOID10,CT10,LABEL,Shape_STAr,Shape_STLe,GEOID_INT,GEO_id,GEO_id2,GEO_displa,TOTAL_POP,WHITE,BLACK,AMER_IND,ASIAN,PAC_ISLND,OTHER,TWO_MORE,MEANINCOME,LESS_HS,HS_GRAD,SOME_COLGE,BA_HIGHER,YEAR,AlcoholRel,Arson,Assault,Burglaries,FederalOff,FelonMisc,Fraud,Gambling,GrandTheft,Homicide,MentallyIl,Narcotics,Robberies,SexOffense,Suicide,Vagrancy,Vandalism,VehicBoatL,Shape_Leng,WeaponLaws,AllCrimes,X,Y
1893,87,1892,1893,6037408505,408505,4085.05,21451037.06,22179.52296,6037408505,1400000US06037408505,6037408505,"Census Tract 4085.05, Los Angeles County, California",2633,1411,26,22,788,40,240,106,127916,10,16,121,39,2016,0,0,8,14,0,2,14,0,3,0,1,1,21,6,0,0,8,8,22179.52296,1,87,-117.9800056,34.00211269
1894,163,1893,1894,6037408504,408504,4085.04,15261218.91,18598.88288,6037408504,1400000US06037408504,6037408504,"Census Tract 4085.04, Los Angeles County, California",5168,2549,15,19,1698,39,712,136,106737,71,58,350,18,2016,2,0,13,26,0,2,17,0,12,0,5,17,41,3,1,0,13,10,18598.88288,1,163,-117.9710736,33.99877506
1895,2,1894,1895,6037406701,406701,4067.01,10150067.2,13656.71078,6037406701,1400000US06037406701,6037406701,"Census Tract 4067.01, Los Angeles County, California",3354,1017,130,29,682,0,1107,389,83405,30,59,244,8,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13656.71078,0,2,-117.9463874,34.05527657
1896,141,1895,1896,6037407802,407802,4078.02,33726036.25,31272.8594,6037407802,1400000US06037407802,6037407802,"Census Tract 4078.02, Los Angeles County, California",4210,2191,70,0,369,0,1507,73,84004,82,116,272,23,2016,3,0,10,9,0,0,8,0,6,0,3,25,50,6,0,0,6,14,31272.8594,1,141,-117.9314824,34.02585994
1897,149,1896,1897,6037407602,407602,4076.02,10060155.22,13487.27198,6037407602,1400000US06037407602,6037407602,"Census Tract 4076.02, Los Angeles County, California",3990,1809,14,20,344,58,1531,214,66313,70,81,173,19,2016,7,1,9,7,0,1,8,0,11,0,0,38,24,2,0,0,6,30,13487.27198,5,149,-117.9447145,34.03099249
1898,294,1897,1898,6037407601,407601,4076.01,8408716.365,11715.9665,6037407601,1400000US06037407601,6037407601,"Census Tract 4076.01, Los Angeles County, California",4216,1445,50,0,519,0,1951,251,55330,40,91,292,29,2016,16,0,21,15,2,1,12,0,17,0,3,94,45,7,0,0,9,44,11715.9665,8,294,-117.9461852,34.03841456
1899,128,1898,1899,6037407502,407502,4075.02,11084866.99,15725.98723,6037407502,1400000US06037407502,6037407502,"Census Tract 4075.02, Los Angeles County, California",3984,1724,0,36,430,0,1656,138,76508,28,88,201,29,2016,6,0,16,9,0,3,8,0,7,0,4,22,27,6,1,0,7,11,15725.98723,1,128,-117.937947,34.04399164
1900,335,1899,1900,6037407501,407501,4075.01,12185551.43,17052.17935,6037407501,1400000US06037407501,6037407501,"Census Tract 4075.01, Los Angeles County, California",4494,2194,109,73,635,29,1413,41,70435,22,65,227,23,2016,4,0,25,29,0,1,24,0,39,0,7,54,81,5,1,0,16,43,17052.17935,6,335,-117.9477715,34.04664511
1901,68,1900,1901,6037406902,406902,4069.02,10789089.13,15751.32536,6037406902,1400000US06037406902,6037406902,"Census Tract 4069.02, Los Angeles County, California",3683,1257,85,6,447,21,1584,283,79638,63,58,231,45,2016,2,0,8,9,0,3,4,0,6,0,1,10,12,3,0,0,9,1,15751.32536,0,68,-117.96413,34.05644538
1902,136,1901,1902,6037406901,406901,4069.01,10311577.12,16258.00073,6037406901,1400000US06037406901,6037406901,"Census Tract 4069.01, Los Angeles County, California",4974,2259,77,7,580,39,1912,100,59410,8,63,280,23,2016,5,0,17,14,0,2,8,0,18,0,3,23,27,0,1,0,4,13,16258.00073,1,136,-117.9690343,34.05933455
1903,87,1902,1903,6037408630,408630,4086.3,7302829.029,12638.67184,6037408630,1400000US06037408630,6037408630,"Census Tract 4086.30, Los Angeles County, California",2643,1596,0,0,506,0,533,8,83518,38,43,111,35,2016,2,4,8,18,0,0,6,0,6,1,1,7,19,2,0,0,5,5,12638.67184,3,87,-117.956201,34.00650881
1933,321,1932,1933,6037531000,531000,5310,10758092.09,15816.9996,6037531000,1400000US06037531000,6037531000,"Census Tract 5310, Los Angeles County, California",5340,1968,0,0,43,0,3257,72,52702,113,80,365,25,2016,9,2,48,6,1,5,11,0,26,0,2,60,49,5,1,3,54,21,15816.9996,18,321,-118.1739145,34.04076813
1935,74,1934,1935,6037482522,482522,4825.22,17669801.25,19097.11828,6037482522,1400000US06037482522,6037482522,"Census Tract 4825.22, Los Angeles County, California",4930,2113,29,0,2387,0,298,103,77566,72,81,201,33,2016,1,0,8,7,0,1,2,0,5,0,1,6,25,1,0,0,4,7,19097.11828,6,74,-118.09396,34.04090979
1936,3,1935,1936,6037530005,530005,5300.05,24598385.88,30610.24226,6037530005,1400000US06037530005,6037530005,"Census Tract 5300.05, Los Angeles County, California",4518,1318,58,43,2432,0,595,72,81213,4,61,140,56,2016,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,30610.24226,0,3,-118.1114416,34.02827915
1937,151,1936,1937,6037408503,408503,4085.03,50482185.07,37512.15689,6037408503,1400000US06037408503,6037408503,"Census Tract 4085.03, Los Angeles County, California",6572,2400,39,0,2874,0,1012,247,118065,42,52,330,49,2016,2,1,7,41,0,3,17,0,5,1,0,4,48,2,1,1,16,2,37512.15689,0,151,-117.9849482,33.98579723
1938,159,1937,1938,6037407001,407001,4070.01,11783186.56,15526.43068,6037407001,1400000US06037407001,6037407001,"Census Tract 4070.01, Los Angeles County, California",6471,2669,71,87,410,0,3012,222,79402,134,94,223,39,2016,9,1,21,8,0,3,9,0,19,0,10,22,25,4,0,0,8,17,15526.43068,3,159,-117.9777671,34.0609177
1939,93,1938,1939,6037408302,408302,4083.02,36232972.15,32682.30583,6037408302,1400000US06037408302,6037408302,"Census Tract 4083.02, Los Angeles County, California",4236,2092,0,47,569,0,1488,40,87561,12,50,324,8,2016,1,0,14,9,3,0,5,0,13,1,0,6,23,3,0,0,8,7,32682.30583,0,93,-118.0179488,34.03852404
1947,359,1946,1947,6037530400,530400,5304,16601273.25,18725.94741,6037530400,1400000US06037530400,6037530400,"Census Tract 5304, Los Angeles County, California",3806,1828,97,0,967,0,740,174,49582,91,90,149,49,2016,6,1,47,14,0,6,6,0,20,1,14,55,85,13,5,2,48,30,18725.94741,6,359,-118.154766,34.0388736
1949,0,1948,1949,6037501501,501501,5015.01,67351189.12,48950.78302,6037501501,1400000US06037501501,6037501501,"Census Tract 5015.01, Los Angeles County, California",2455,1481,56,0,230,0,557,131,122952,44,36,99,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48950.78302,0,0,-118.0274688,33.99855925
1952,62,1951,1952,6037500201,500201,5002.01,77741800.08,43185.13713,6037500201,1400000US06037500201,6037500201,"Census Tract 5002.01, Los Angeles County, California",6193,4176,13,0,869,45,690,400,135227,25,69,374,136,2016,1,0,3,12,0,1,9,0,4,0,0,2,21,0,2,0,4,3,43185.13713,0,62,-117.9741526,33.95617747
1953,1,1952,1953,6037500202,500202,5002.02,68430716.16,41361.35546,6037500202,1400000US06037500202,6037500202,"Census Tract 5002.02, Los Angeles County, California",4768,3207,77,16,621,0,656,191,170051,49,69,230,116,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41361.35546,0,1,-117.9952115,33.96000074
1964,2,1963,1964,6037482600,482600,4826,30615894.87,24716.70974,6037482600,1400000US06037482600,6037482600,"Census Tract 4826, Los Angeles County, California",6209,1501,0,65,3956,0,563,124,80440,10,46,193,79,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24716.70974,0,2,-118.1155017,34.04828644
1965,0,1964,1965,6037482800,482800,4828,34072444.79,30567.6815,6037482800,1400000US06037482800,6037482800,"Census Tract 4828, Los Angeles County, California",4511,935,78,38,1932,29,1327,172,81807,58,62,140,62,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30567.6815,0,0,-118.1149189,34.03694941
1966,74,1965,1966,6037408629,408629,4086.29,18918930.12,19794.9274,6037408629,1400000US06037408629,6037408629,"Census Tract 4086.29, Los Angeles County, California",2724,712,34,13,1618,0,269,78,94491,15,28,80,41,2016,0,0,3,14,0,1,14,0,2,0,1,1,30,0,0,1,3,3,19794.9274,1,74,-117.9604033,33.97806632
1969,317,1968,1969,6037407200,407200,4072,15664647.84,21135.68971,6037407200,1400000US06037407200,6037407200,"Census Tract 4072, Los Angeles County, California",7205,2550,66,0,394,0,4132,63,69461,167,94,472,18,2016,20,1,22,17,0,2,17,0,19,0,2,62,49,4,1,0,23,65,21135.68971,13,317,-117.959794,34.0335544
1970,228,1969,1970,6037407702,407702,4077.02,21542126.87,23340.95852,6037407702,1400000US06037407702,6037407702,"Census Tract 4077.02, Los Angeles County, California",6818,2954,10,150,1046,0,2519,139,83915,123,84,379,28,2016,9,1,22,17,1,1,12,0,12,0,8,40,25,13,0,0,20,41,23340.95852,6,228,-117.9462186,34.02048605
1971,939,1970,1971,6037408202,408202,4082.02,112773025.4,66795.10099,6037408202,1400000US06037408202,6037408202,"Census Tract 4082.02, Los Angeles County, California",1998,786,11,16,297,0,656,232,68175,11,80,136,9,2016,27,2,58,62,0,8,34,0,64,0,11,120,185,4,2,0,69,277,66795.10099,16,939,-117.9649767,34.02147998
1972,247,1971,1972,6037407002,407002,4070.02,32869298.7,24785.03987,6037407002,1400000US06037407002,6037407002,"Census Tract 4070.02, Los Angeles County, California",3635,1401,46,29,375,9,1620,155,74713,62,58,203,22,2016,6,0,18,15,1,3,13,0,31,0,0,40,55,3,2,0,15,37,24785.03987,8,247,-117.9923947,34.05498063
1973,131,1972,1973,6037407102,407102,4071.02,9930999.563,14540.70113,6037407102,1400000US06037407102,6037407102,"Census Tract 4071.02, Los Angeles County, California",5530,1837,65,0,703,0,2653,272,72026,89,81,381,0,2016,4,1,20,8,0,0,16,0,16,0,3,17,17,3,0,0,4,19,14540.70113,3,131,-117.9768082,34.04375052
1974,125,1973,1974,6037407302,407302,4073.02,8662820.313,12290.82091,6037407302,1400000US06037407302,6037407302,"Census Tract 4073.02, Los Angeles County, California",3889,2043,79,32,183,0,1444,108,79358,28,73,248,5,2016,4,1,17,3,1,0,3,0,7,0,4,25,15,6,0,0,11,25,12290.82091,3,125,-117.9608506,34.03951378
1975,325,1974,1975,6037408301,408301,4083.01,22445725.11,22581.09622,6037408301,1400000US06037408301,6037408301,"Census Tract 4083.01, Los Angeles County, California",5789,2393,11,0,583,0,2752,50,76080,81,101,227,100,2016,8,1,36,22,0,7,10,0,30,1,4,78,43,3,0,0,21,53,22581.09622,8,325,-117.9982003,34.04629358
1976,118,1975,1976,6037407301,407301,4073.01,10640980.22,15307.09646,6037407301,1400000US06037407301,6037407301,"Census Tract 4073.01, Los Angeles County, California",4657,2154,149,40,399,0,1872,43,76597,126,80,327,103,2016,2,0,17,16,0,4,6,0,10,0,0,19,20,4,0,0,7,12,15307.09646,1,118,-117.9587304,34.04550307
1978,207,1977,1978,6037482521,482521,4825.21,16644081.4,18967.99034,6037482521,1400000US06037482521,6037482521,"Census Tract 4825.21, Los Angeles County, California",5752,1590,47,12,2970,0,980,153,62840,43,124,186,33,2016,2,1,37,18,1,3,17,0,22,1,7,14,53,2,1,0,16,7,18967.99034,5,207,-118.0992929,34.05065216
1980,202,1979,1980,6037407101,407101,4071.01,12219683.37,15240.25559,6037407101,1400000US06037407101,6037407101,"Census Tract 4071.01, Los Angeles County, California",4917,1860,54,27,606,0,2323,47,65798,131,109,158,0,2016,7,0,27,17,1,0,7,0,20,0,8,34,21,9,0,0,23,25,15240.25559,3,202,-117.9723381,34.04786978
1988,0,1987,1988,6037530004,530004,5300.04,14042868.98,25888.58947,6037530004,1400000US06037530004,6037530004,"Census Tract 5300.04, Los Angeles County, California",3960,2560,54,0,499,0,635,212,74564,100,68,280,27,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25888.58947,0,0,-118.0905591,34.02001325
1991,51,1990,1991,6037433401,433401,4334.01,5425933.659,10149.51399,6037433401,1400000US06037433401,6037433401,"Census Tract 4334.01, Los Angeles County, California",3165,1953,0,35,761,19,379,18,53220,131,55,125,0,2016,0,0,6,4,0,0,2,0,8,0,1,6,13,1,0,0,2,8,10149.51399,0,51,-118.0426245,34.05960663
1992,3,1991,1992,6037433901,433901,4339.01,7759896.98,11249.36017,6037433901,1400000US06037433901,6037433901,"Census Tract 4339.01, Los Angeles County, California",5571,3230,74,106,1318,15,761,67,50474,242,79,205,27,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,11249.36017,0,3,-118.0201034,34.05870896
1993,103,1992,1993,6037433602,433602,4336.02,10348831.85,16281.02592,6037433602,1400000US06037433602,6037433602,"Census Tract 4336.02, Los Angeles County, California",2826,229,0,16,1837,9,609,126,54327,11,34,174,11,2016,1,0,9,19,0,1,6,0,7,0,4,4,28,0,0,0,13,10,16281.02592,1,103,-118.0765934,34.05873554
1994,2,1993,1994,6037434001,434001,4340.01,11894586.66,16437.04606,6037434001,1400000US06037434001,6037434001,"Census Tract 4340.01, Los Angeles County, California",4363,3067,24,37,550,0,656,29,57045,105,65,307,42,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16437.04606,0,2,-118.0141293,34.05208251
1995,6,1994,1995,6037433403,433403,4334.03,7607599.439,11940.52401,6037433403,1400000US06037433403,6037433403,"Census Tract 4334.03, Los Angeles County, California",4659,2768,0,0,842,54,995,0,40900,136,84,158,19,2016,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,11940.52401,0,6,-118.0270496,34.06276132
2016,4,2015,2016,6037433302,433302,4333.02,9297649.715,16994.28462,6037433302,1400000US06037433302,6037433302,"Census Tract 4333.02, Los Angeles County, California",1656,910,42,0,228,0,439,37,40462,24,13,91,0,2016,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,16994.28462,0,4,-118.0143619,34.06299263
2017,238,2016,2017,6037433501,433501,4335.01,12787883.36,14505.80892,6037433501,1400000US06037433501,6037433501,"Census Tract 4335.01, Los Angeles County, California",1729,1165,0,0,82,0,452,30,28245,49,71,72,8,2016,11,0,17,18,0,3,10,0,26,0,4,16,52,13,0,0,11,57,14505.80892,0,238,-118.0654257,34.05688722
2018,20,2017,2018,6037433402,433402,4334.02,6152148.532,10182.88933,6037433402,1400000US06037433402,6037433402,"Census Tract 4334.02, Los Angeles County, California",4216,1984,7,63,878,11,1122,151,47918,132,71,82,60,2016,1,0,4,0,0,0,0,0,2,0,0,5,0,0,0,0,1,6,10182.88933,1,20,-118.0346633,34.05953302
2019,299,2018,2019,6037433700,433700,4337,34442515.95,26088.63769,6037433700,1400000US06037433700,6037433700,"Census Tract 4337, Los Angeles County, California",4059,2540,0,103,600,0,788,28,60899,74,62,171,0,2016,3,1,39,28,2,6,18,0,23,1,8,28,49,6,0,1,21,61,26088.63769,4,299,-118.0585072,34.04648851
2020,281,2019,2020,6037433801,433801,4338.01,16912804.37,16673.33969,6037433801,1400000US06037433801,6037433801,"Census Tract 4338.01, Los Angeles County, California",6547,4799,1,0,405,0,1291,51,51882,190,123,367,27,2016,8,1,30,23,0,7,11,0,31,0,6,31,55,6,0,0,15,53,16673.33969,4,281,-118.0364263,34.04948041
2021,128,2020,2021,6037408628,408628,4086.28,26485791.36,25996.87548,6037408628,1400000US06037408628,6037408628,"Census Tract 4086.28, Los Angeles County, California",5416,1053,66,24,3803,8,343,119,90180,26,68,101,102,2016,0,0,4,39,0,2,8,0,4,0,2,1,51,6,0,0,10,1,25996.87548,0,128,-117.9431649,33.98370346
2022,49,2021,2022,6037406602,406602,4066.02,17117497.67,18521.91225,6037406602,1400000US06037406602,6037406602,"Census Tract 4066.02, Los Angeles County, California",5774,1809,77,6,1302,0,2498,82,75911,43,138,295,83,2016,5,0,4,3,0,2,2,0,5,0,1,12,6,0,0,0,3,4,18521.91225,2,49,-117.9319079,34.05428624
2034,12,2033,2034,6037482001,482001,4820.01,31738618.92,25584.00894,6037482001,1400000US06037482001,6037482001,"Census Tract 4820.01, Los Angeles County, California",2814,383,0,0,2139,0,251,41,119050,4,28,59,19,2016,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,2,2,25584.00894,0,12,-118.159783,34.05533162
2035,1,2034,2035,6037482002,482002,4820.02,26784565.84,22704.12685,6037482002,1400000US06037482002,6037482002,"Census Tract 4820.02, Los Angeles County, California",6769,865,22,26,3898,79,1731,148,93281,14,149,285,95,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22704.12685,0,1,-118.1482797,34.04884178
2036,0,2035,2036,6037482101,482101,4821.01,12402498.1,16859.07113,6037482101,1400000US06037482101,6037482101,"Census Tract 4821.01, Los Angeles County, California",4929,839,0,0,3234,44,794,18,73943,18,35,213,19,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16859.07113,0,0,-118.1353979,34.05875365
2037,0,2036,2037,6037482201,482201,4822.01,8323581.808,12012.80174,6037482201,1400000US06037482201,6037482201,"Census Tract 4822.01, Los Angeles County, California",3892,300,1,0,2836,0,619,136,67209,16,56,134,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12012.80174,0,0,-118.1220083,34.05901193
2038,6,2037,2038,6037482202,482202,4822.02,6962713.654,10558.12059,6037482202,1400000US06037482202,6037482202,"Census Tract 4822.02, Los Angeles County, California",5200,778,37,58,3935,38,285,69,72663,45,63,166,49,2016,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,10558.12059,0,6,-118.1124395,34.05896216
2039,1,2038,2039,6037482102,482102,4821.02,11818831.75,15122.51354,6037482102,1400000US06037482102,6037482102,"Census Tract 4821.02, Los Angeles County, California",2927,653,80,48,1508,0,436,202,94171,38,22,73,74,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15122.51354,0,1,-118.1328824,34.05066396
2040,249,2039,2040,6037433802,433802,4338.02,70554079.1,44126.2163,6037433802,1400000US06037433802,6037433802,"Census Tract 4338.02, Los Angeles County, California",3310,1985,52,3,638,0,559,73,63628,0,61,271,0,2016,3,2,28,22,0,3,10,0,19,0,7,28,52,2,1,2,20,44,44126.2163,6,249,-118.0591577,34.0322883
2041,20,2040,2041,6037433902,433902,4339.02,7870354.252,12104.63467,6037433902,1400000US06037433902,6037433902,"Census Tract 4339.02, Los Angeles County, California",3458,2210,6,66,433,0,684,59,50876,34,60,163,0,2016,0,0,2,0,0,0,2,0,1,1,0,2,8,0,0,0,1,2,12104.63467,1,20,-118.0268808,34.05257577
2042,128,2041,2042,6037500500,500500,5005,8128944.658,14280.23714,6037500500,1400000US06037500500,6037500500,"Census Tract 5005, Los Angeles County, California",2787,1381,50,6,279,0,1050,21,50922,15,68,113,11,2016,5,0,10,6,0,1,7,0,22,0,2,6,20,3,0,0,9,36,14280.23714,1,128,-118.0840638,34.01534039
2060,160,2059,2060,6037530500,530500,5305,9692082.323,12753.87875,6037530500,1400000US06037530500,6037530500,"Census Tract 5305, Los Angeles County, California",4067,2083,2,0,78,0,1769,135,49584,89,75,339,0,2016,18,0,14,7,1,1,6,0,10,0,0,19,40,5,2,0,12,15,12753.87875,10,160,-118.1658952,34.03876442
2061,159,2060,2061,6037530700,530700,5307,11377320.56,17884.9263,6037530700,1400000US06037530700,6037530700,"Census Tract 5307, Los Angeles County, California",2277,706,0,5,49,0,1497,20,55627,56,46,152,0,2016,0,4,21,18,1,1,8,0,22,0,2,21,30,2,0,0,15,9,17884.9263,5,159,-118.183991,34.05921904
2062,0,2061,2062,6037482702,482702,4827.02,7731143.411,13987.98104,6037482702,1400000US06037482702,6037482702,"Census Tract 4827.02, Los Angeles County, California",2413,761,0,0,1175,0,400,77,78382,10,12,93,26,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13987.98104,0,0,-118.1338428,34.04149013
2074,66,2073,2074,6037530602,530602,5306.02,7142803.126,14385.08717,6037530602,1400000US06037530602,6037530602,"Census Tract 5306.02, Los Angeles County, California",1558,398,4,0,110,0,1034,12,67372,21,22,124,5,2016,0,1,15,3,0,4,3,0,6,0,1,11,12,1,0,0,3,6,14385.08717,0,66,-118.1716381,34.05278389
2075,372,2074,2075,6037482402,482402,4824.02,37428577.43,36869.30942,6037482402,1400000US06037482402,6037482402,"Census Tract 4824.02, Los Angeles County, California",7525,1684,0,0,4221,0,1422,198,71478,39,128,401,53,2016,7,0,45,45,2,6,34,0,33,1,6,28,108,2,1,0,24,24,36869.30942,6,372,-118.0814997,34.049154
2076,138,2075,2076,6037482503,482503,4825.03,7854059.766,11316.17608,6037482503,1400000US06037482503,6037482503,"Census Tract 4825.03, Los Angeles County, California",4335,575,14,41,2656,0,981,68,52427,34,88,159,38,2016,2,1,11,12,0,0,11,0,19,0,2,7,37,4,1,0,9,20,11316.17608,2,138,-118.0948708,34.05863005
2082,190,2081,2082,6037500300,500300,5003,96746486.13,45287.19686,6037500300,1400000US06037500300,6037500300,"Census Tract 5003, Los Angeles County, California",3268,2108,25,9,495,0,450,181,152790,0,21,217,17,2016,2,6,7,18,0,3,10,0,23,0,0,5,86,2,0,6,13,7,45287.19686,2,190,-118.0393836,34.01458454
2100,2,2099,2100,6037407400,407400,4074,6533806.722,10292.98506,6037407400,1400000US06037407400,6037407400,"Census Tract 4074, Los Angeles County, California",2142,748,71,26,769,0,432,96,86737,36,39,84,11,2016,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10292.98506,0,2,-117.9577757,34.05236873
2123,142,2122,2123,6037408623,408623,4086.23,10265121.23,13101.8262,6037408623,1400000US06037408623,6037408623,"Census Tract 4086.23, Los Angeles County, California",3210,926,41,19,1564,0,602,58,74466,10,40,84,39,2016,5,0,10,17,0,0,12,0,12,0,4,8,54,0,0,0,10,9,13101.8262,1,142,-117.9376548,33.9952993
2124,137,2123,2124,6037408401,408401,4084.01,12415380.77,17021.47578,6037408401,1400000US06037408401,6037408401,"Census Tract 4084.01, Los Angeles County, California",4117,2332,79,12,824,0,753,117,63801,85,105,191,52,2016,7,2,16,14,0,2,9,0,16,0,2,19,21,2,3,0,7,14,17021.47578,3,137,-117.981916,34.01828352
2128,8,2127,2128,6037501600,501600,5016,105337740,48231.12297,6037501600,1400000US06037501600,6037501600,"Census Tract 5016, Los Angeles County, California",7822,4934,148,27,857,20,1754,82,111357,39,114,1025,89,2016,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0,48231.12297,0,8,-118.01041,33.97805926
2146,103,2145,2146,6037500100,500100,5001,106837737.1,51449.86115,6037500100,1400000US06037500100,6037500100,"Census Tract 5001, Los Angeles County, California",3676,2641,4,14,661,13,283,60,178761,56,31,104,52,2016,1,1,0,25,0,1,14,0,2,0,3,4,40,0,1,0,7,3,51449.86115,1,103,-117.9429537,33.96031922
2165,106,2164,2165,6037482502,482502,4825.02,6895932.268,10477.01371,6037482502,1400000US06037482502,6037482502,"Census Tract 4825.02, Los Angeles County, California",3079,382,11,21,2313,0,347,5,69903,18,57,195,0,2016,0,0,14,15,0,2,9,0,13,0,8,4,19,3,0,0,8,10,10477.01371,1,106,-118.1037763,34.05898673
2172,155,2171,2172,6037408501,408501,4085.01,9436024.842,16460.74626,6037408501,1400000US06037408501,6037408501,"Census Tract 4085.01, Los Angeles County, California",3178,1153,53,79,638,0,1163,92,68990,62,63,252,5,2016,13,1,20,14,5,1,12,0,6,1,2,25,28,2,0,0,13,8,16460.74626,4,155,-117.9679289,34.01140634
2173,308,2172,2173,6037408402,408402,4084.02,124633900.8,62424.34247,6037408402,1400000US06037408402,6037408402,"Census Tract 4084.02, Los Angeles County, California",5592,2816,189,0,1377,0,918,292,100164,17,65,367,53,2016,6,0,12,31,2,2,25,0,17,0,9,25,124,8,0,0,14,30,62424.34247,3,308,-118.0043355,34.01544055
2176,19,2175,2176,6037530003,530003,5300.03,38367226.11,27807.37118,6037530003,1400000US06037530003,6037530003,"Census Tract 5300.03, Los Angeles County, California",3276,2002,38,5,594,0,522,115,98712,31,40,101,31,2016,0,0,2,2,0,0,0,0,2,0,3,2,5,0,0,0,0,3,27807.37118,0,19,-118.0890045,34.02863146
2183,27,2182,2183,6037482701,482701,4827.01,13232854.82,25370.92171,6037482701,1400000US06037482701,6037482701,"Census Tract 4827.01, Los Angeles County, California",4557,1016,22,38,1630,0,1598,253,73989,63,37,355,85,2016,0,0,0,0,0,0,2,0,21,0,1,0,2,1,0,0,0,0,25370.92171,0,27,-118.1397606,34.03762688
2184,76,2183,2184,6037408624,408624,4086.24,14837541.7,18371.80483,6037408624,1400000US06037408624,6037408624,"Census Tract 4086.24, Los Angeles County, California",3321,941,1,0,1900,0,418,61,101290,12,65,60,40,2016,1,2,5,17,0,0,9,0,3,0,1,1,25,3,0,0,7,1,18371.80483,1,76,-117.9490747,33.99344035
2185,110,2184,2185,6037408303,408303,4083.03,18600408.32,25044.62522,6037408303,1400000US06037408303,6037408303,"Census Tract 4083.03, Los Angeles County, California",4334,2282,0,8,387,0,1599,58,86355,27,80,178,29,2016,2,3,11,14,0,1,8,0,13,0,1,13,28,1,0,0,12,2,25044.62522,1,110,-118.0048715,34.03437236
2186,180,2185,2186,6037408625,408625,4086.25,23025105.22,20528.21756,6037408625,1400000US06037408625,6037408625,"Census Tract 4086.25, Los Angeles County, California",4045,1391,0,16,2077,0,521,40,110462,0,43,137,75,2016,4,0,7,31,1,1,9,0,14,0,3,17,68,2,0,1,18,3,20528.21756,1,180,-117.9634208,33.9886262
2189,22,2188,2189,6037405702,405702,4057.02,14599356.98,16283.27942,6037405702,1400000US06037405702,6037405702,"Census Tract 4057.02, Los Angeles County, California",5077,1803,373,12,904,0,1673,312,75187,21,95,351,27,2016,3,0,5,2,0,0,3,0,2,0,1,1,4,1,0,0,0,0,16283.27942,0,22,-117.9121264,34.09231715
2190,59,2189,2190,6037405701,405701,4057.01,11231039.29,14635.87458,6037405701,1400000US06037405701,6037405701,"Census Tract 4057.01, Los Angeles County, California",3538,1757,34,0,307,0,1302,138,84824,23,59,272,74,2016,4,1,9,9,0,1,7,0,5,0,2,8,5,1,0,0,3,3,14635.87458,1,59,-117.9211372,34.09376821
2191,91,2190,2191,6037408003,408003,4080.03,15211703.68,17477.01385,6037408003,1400000US06037408003,6037408003,"Census Tract 4080.03, Los Angeles County, California",4391,1809,273,42,1065,0,1094,108,79656,112,76,145,34,2016,3,0,6,4,0,2,5,0,7,0,8,20,20,5,0,0,7,3,17477.01385,1,91,-117.917369,34.04611252
2192,189,2191,2192,6037401304,401304,4013.04,124695072.4,71998.59509,6037401304,1400000US06037401304,6037401304,"Census Tract 4013.04, Los Angeles County, California",5800,4006,20,0,1381,20,45,328,131783,44,108,341,56,2016,2,0,9,31,0,0,19,0,7,1,1,6,76,3,2,0,13,19,71998.59509,0,189,-117.8123025,34.08498898
2193,73,2192,2193,6037401303,401303,4013.03,63672631.8,42892.97499,6037401303,1400000US06037401303,6037401303,"Census Tract 4013.03, Los Angeles County, California",2454,1519,61,0,546,0,174,154,153005,8,25,63,65,2016,1,0,2,17,0,1,7,0,7,0,1,4,16,3,2,0,3,9,42892.97499,0,73,-117.8098328,34.07239121
