FID,X,Y
66685,-117.8615668,34.00870553
66706,-118.0784192,34.58249691
66708,-118.4929064,34.42019193
66709,-118.0833179,33.91711017
66733,-118.0732279,33.86383225
66739,-117.8213331,33.99193099
66741,-118.1518292,33.90407361
66757,-118.7280405,34.13244488
66761,-118.5383427,34.39065748
66791,-117.8706818,34.02099455
66813,-118.757867,34.16055692
66819,-118.1442375,33.83954863
66842,-118.1538857,33.85957483
66845,-117.8500861,34.01791063
66848,-118.1165894,33.90971981
66870,-118.2818837,33.81214998
66881,-118.2780714,33.82538
66890,-118.4571114,34.40879044
66966,-118.1393532,34.68857492
66976,-118.0104916,33.88804713
66988,-118.4696245,34.41566651
67011,-118.2650142,33.90747323
67016,-118.1507551,33.85833849
67019,-118.0794359,33.86459526
67027,-117.902573,33.98271127
67046,-117.8861065,33.99588895
67075,-118.158572,34.66936597
67076,-117.7946835,34.02985745
67078,-118.2920777,33.9594217
67081,-118.1766379,34.66241627
67086,-118.4619221,34.40375812
67106,-118.0295476,33.90412599
67130,-117.8145798,34.07693225
67150,-118.1175643,33.83416734
67151,-118.1186206,33.87274806
67215,-118.1264358,33.87518846
67220,-117.8296274,34.07332791
67246,-118.1531007,34.68223628
67250,-117.8246387,34.62312652
67252,-118.2251953,33.89717368
67275,-118.2929053,33.93382132
67281,-118.1579272,34.18369143
67301,-118.1557997,33.85323865
67330,-117.9378667,33.99381146
67340,-118.1482624,34.01844505
67359,-118.1318586,34.18306108
67365,-118.0343939,33.91695166
67378,-118.294358,33.93012618
67437,-118.0669754,33.830205
67451,-118.1095854,33.96105384
67463,-118.5661249,34.38943263
67472,-118.3276309,33.73577356
67489,-118.1684788,34.66791536
67500,-118.3484187,33.93727281
67512,-118.012347,34.10703974
67535,-118.2523294,33.82338689
67561,-118.1078159,33.96465944
67571,-118.1245389,33.89503903
67580,-118.2270352,33.89690788
67603,-118.2705708,33.88823648
67652,-118.1362472,33.8529529
67697,-118.2818423,33.78528268
67707,-118.2582798,33.8394702
67710,-117.774049,34.68542561
67712,-118.1074933,34.57593545
67785,-118.0780744,33.89571567
67836,-117.8442175,34.03373678
67837,-118.1586788,33.83618158
67840,-118.0673976,33.83999911
67843,-117.8835859,34.00965426
67854,-118.2349887,33.92150316
67880,-118.1630413,34.0405364
67902,-118.1660716,34.69838201
67907,-118.1433541,34.67135438
67914,-118.1196141,34.19082791
67980,-118.1507309,34.68121603
67987,-118.1242924,34.69325964
68018,-118.0920112,33.96741181
68060,-118.0852116,33.85535122
68117,-118.1010852,33.96796048
68141,-117.9231905,33.99108398
68162,-118.1400875,33.87845553
68186,-118.0262241,34.56005243
68204,-117.7886873,34.03406796
68231,-118.1098284,33.96499298
68295,-118.1318477,34.66335187
68297,-118.0838403,34.68947388
68298,-118.0834206,34.70145396
68354,-118.2460138,33.9103776
68395,-118.4619221,34.40375812
68410,-118.1323543,33.98200088
68416,-118.0102168,34.10994798
68435,-118.0953621,33.98520819
68453,-118.2141031,34.6773563
68454,-118.1048678,33.87327983
68481,-118.1255004,34.20231471
68482,-117.9164718,33.97491319
68490,-118.2376682,33.92383173
68496,-118.086093,33.91293694
68552,-118.4685754,34.39278107
68559,-118.1735092,34.68167548
68575,-118.6953578,34.16238699
68587,-118.3497537,33.89863267
68589,-117.9675689,34.55944797
68591,-118.2941867,33.93465197
68613,-117.8520194,34.02207937
68647,-118.2071516,34.71870741
68653,-118.0289605,33.91421687
68682,-118.1833619,33.99264792
68743,-118.1048925,34.06710522
68744,-117.8148349,34.01884052
68749,-118.0758144,34.0768225
68753,-118.089056,34.06407336
68768,-118.643011,34.14588236
68778,-118.6219116,34.45513422
68783,-118.1506354,34.70903241
68791,-118.0759887,34.14247826
68793,-118.0768104,34.14724198
68816,-117.8987531,33.98778519
68828,-118.0203156,33.87553812
68835,-117.7400801,34.49854243
68838,-118.1457055,34.70790443
68879,-118.4599998,33.98130409
68881,-118.4197877,34.43373254
68884,-118.5108435,34.37773037
68887,-117.8635912,34.0181327
68902,-118.4551373,33.97117099
68906,-118.2973904,33.95393844
68921,-118.0498093,34.05530046
68922,-118.0999233,34.05192296
68925,-118.1040433,33.87404751
68926,-118.0547388,34.16739636
68934,-118.041381,33.92490018
68937,-118.1005223,33.92206411
68939,-117.8861065,33.99588895
68972,-117.8114902,33.99971653
68986,-118.4913279,34.41858444
69010,-118.5437687,34.38228634
69014,-118.4035869,34.43186444
69040,-118.5499428,34.40102595
69045,-118.194457,33.89609568
69056,-118.1489061,33.8969696
69089,-118.2116351,33.846437
69134,-118.1271966,33.89385434
69178,-118.1757596,33.88498223
69197,-118.1648516,33.90790779
69209,-118.124658,33.8418632
69215,-118.1887868,34.18178069
69225,-118.1089743,34.69174579
69228,-118.2152854,34.68569368
69233,-118.1749872,34.06214048
69248,-118.0546434,33.85662539
69286,-118.5399936,34.37784305
69424,-118.0322734,33.88214692
69444,-118.5965737,34.39082275
69464,-118.1105786,34.57190795
69502,-118.0821685,33.86933494
69521,-117.8817506,34.00913196
69535,-118.0675754,33.87945746
69540,-117.8912695,34.11386743
69548,-118.1107845,34.69205476
69551,-118.5364694,34.38449774
69554,-118.2251953,33.89717368
69556,-118.4369022,34.42543646
69563,-118.0451791,33.92972051
69579,-118.1716193,34.69340149
69589,-118.1590786,34.66796258
69598,-118.3705429,33.77859065
69600,-117.8100123,34.00263279
69661,-118.8040799,34.02464317
69693,-118.027393,34.09921855
69694,-118.2310474,33.90444722
69698,-117.8755993,34.07870814
69794,-118.0084469,33.91953234
69807,-118.0394863,34.57091555
69819,-118.218787,33.89710341
69832,-118.2262159,33.8970128
69876,-118.1325921,33.97370675
69907,-117.9391426,33.98338479
69918,-118.1261967,33.88942025
69924,-117.9769501,33.95900904
69964,-118.1220102,33.90090296
69975,-117.806849,34.02913979
70043,-118.0788191,34.08068649
70072,-118.091912,33.85363956
70075,-118.1875389,34.61611582
70083,-117.8019812,34.11619574
70091,-117.91259,34.47956582
70095,-118.1203704,34.58194927
70101,-118.1820509,34.03965485
70148,-117.9169226,33.9891425
70175,-117.8903175,33.98862057
70176,-118.2079993,34.65854063
70185,-118.3474273,33.89211299
70209,-118.157827,33.85420908
70210,-118.1548629,33.85422048
70236,-118.0484281,34.04215749
70306,-118.0787726,34.05921618
70351,-117.956982,33.99718789
70360,-118.2971023,33.81104943
70403,-117.966081,34.05028264
70413,-118.1917806,33.96214164
70427,-118.1172182,33.84122356
70428,-118.1085013,33.84349662
70429,-118.1205564,33.84175987
70430,-118.1201817,33.8411042
70466,-118.0528739,33.8762058
70479,-118.0938248,33.8558961
70483,-118.0434755,33.88360407
70519,-118.2431604,33.8563394
70527,-118.0973426,33.87889156
70540,-118.1830181,34.1970625
70545,-117.9154814,33.99005121
70550,-118.2985428,33.84346491
70552,-118.2814227,33.82623332
70553,-118.2199946,33.86766885
70578,-118.0706759,34.15006076
70581,-117.9813615,34.04981571
70583,-117.8947735,34.01351291
70610,-118.1590545,34.03051525
70613,-118.1205237,33.88146111
70620,-117.9124904,33.99210683
70625,-117.9384752,34.05056245
70634,-117.8762999,33.98051019
70637,-117.917849,34.02348322
70639,-117.9731832,34.05279898
70641,-117.9169981,34.00783745
70645,-117.9167444,34.00783363
70647,-118.0216156,33.91076287
70656,-117.8032858,34.03092851
70689,-118.0878845,34.5792883
70734,-118.2996525,33.95702736
70746,-118.2476281,33.92690928
70770,-118.1423211,33.88954918
70782,-118.1320616,33.86126316
70786,-118.2977479,33.79936082
70797,-118.1957112,34.46806226
70803,-118.2257469,33.93391541
70821,-118.2907479,33.81238567
70828,-118.3172738,33.94526186
70840,-118.4971526,34.42120194
70848,-117.806905,34.03064646
70849,-118.0705474,34.13347947
70906,-118.2772955,33.82990373
70970,-118.1808747,34.6713689
70975,-118.2667964,33.83170543
70995,-118.1775977,33.96092609
71012,-118.196744,34.6548991
71017,-118.6783105,34.47660563
71030,-118.065827,33.88203717
71031,-118.2153162,33.97079245
71047,-118.0648155,34.11670696
71061,-118.1593961,33.84608109
71069,-117.8369017,34.10680915
71080,-118.0884475,34.580069
71082,-118.0884475,34.580069
71083,-118.1117876,34.57098356
71091,-118.3595133,34.09264087
71092,-118.0899076,33.99299242
71096,-117.8523119,34.01704943
71097,-117.8550397,34.02078979
71119,-117.827475,34.02696147
71130,-117.9600065,34.05809669
71137,-117.9625104,34.01128923
71150,-118.3589601,33.93736393
71183,-118.2252729,33.85710743
71193,-118.2728168,33.86059003
71197,-117.9419154,34.0367304
71229,-117.8787848,33.97951781
71280,-117.8724338,34.04557364
71336,-117.9473652,33.9847499
71342,-117.6843706,34.70641551
71402,-118.1551563,34.68943204
71427,-117.9039396,34.01140024
71443,-117.942976,34.05148146
71455,-117.8894542,34.00223024
71459,-118.5230058,34.38367811
71488,-118.0731619,34.07292808
71495,-118.3651873,34.09002296
71532,-118.3556153,33.99395744
71537,-118.0045709,33.91571821
71550,-118.0407403,34.02676273
71560,-118.0822989,33.86838081
71586,-118.6902211,34.57327045
71612,-118.3560816,33.9442173
71665,-118.5610041,34.45688234
71697,-118.1412182,34.70703617
71699,-118.2405467,33.9606475
71706,-118.1960141,33.90336479
71739,-118.36976,34.09658685
71817,-118.4580934,34.41044553
71840,-118.0627946,34.5769368
71872,-118.2950185,33.93454238
71947,-118.3686007,33.91365441
71986,-118.0761645,34.71895461
72004,-118.2921214,33.94037695
72017,-117.907041,33.99550992
72023,-117.9764425,34.05145305
72027,-118.1257133,34.70366632
72050,-117.8602102,34.01839685
72056,-117.9292753,34.00377287
72066,-118.1333643,34.67763632
72093,-118.4937259,34.41834736
72129,-118.1560657,34.68643734
72141,-117.8555211,34.05735635
72154,-118.1341288,33.90345688
72161,-118.3694453,34.08843085
72178,-117.9676105,34.13980766
72184,-118.1341287,33.90343342
72203,-117.950197,34.15299032
72209,-118.2911339,33.84598276
72211,-118.0476136,33.86009442
72221,-118.1347424,34.67673489
72229,-118.5605573,34.37723498
72257,-118.1553018,33.84847559
72269,-118.2951237,33.92521052
72290,-118.1282794,33.90111017
72298,-118.2386571,34.64094066
72315,-118.11244,34.67337651
72347,-118.0792413,34.11507438
72348,-118.333405,33.76586669
72349,-118.4455222,34.41102231
72363,-118.1063224,33.98747626
72375,-118.1292677,34.69499828
72398,-117.8088896,34.61640987
72400,-118.2715195,34.66790184
72441,-118.1186492,33.8720021
72442,-118.8107922,34.14099162
72482,-118.1337224,33.90517063
72488,-118.0780216,34.56255122
72517,-118.1952515,34.18223081
72526,-118.7518946,34.15090112
72565,-118.1162403,34.70071436
72566,-118.1434903,34.67066997
72573,-118.0709107,34.07643741
72580,-118.3823331,34.09044378
72597,-118.0995383,34.05959197
72599,-118.1434054,34.58573543
72650,-117.9543362,34.03924001
72655,-117.8065658,34.02788637
72657,-117.9931955,34.03393605
72666,-117.9742991,34.01442454
72671,-118.2664675,33.91304571
72673,-118.082737,33.84702419
72695,-117.8066854,34.00123068
72708,-118.0671412,33.87342614
72731,-118.0609181,33.84579084
72738,-118.0943106,33.8943261
72743,-118.0726132,34.07438789
72750,-118.1050201,34.06675832
72757,-117.8538018,34.02629032
72760,-117.8393369,33.98424527
72776,-118.4414499,34.41272844
72777,-118.0774963,33.897736
72787,-118.2924997,33.94865423
72798,-118.0596197,34.05376693
72807,-118.623935,34.14539723
72815,-118.1333643,34.67763632
72816,-118.0399837,34.02460556
72826,-118.0592622,34.11110949
72873,-117.9698426,33.99590268
72876,-118.2166293,33.83717705
72881,-118.2147499,33.83874144
72904,-118.0705609,33.98168996
72962,-118.619093,34.47212805
72965,-118.0923122,34.58452803
72970,-118.7688116,34.15694215
72987,-117.8665931,34.02829067
73009,-118.1561239,34.02518671
73041,-117.9564001,34.02394764
73046,-117.9375324,33.98313247
73059,-118.0607846,34.17251139
73061,-118.0794598,33.90215314
73063,-118.0804806,33.91163404
73072,-118.2944077,33.79838439
73082,-118.6287418,34.10433487
73087,-118.7518334,34.1581667
73182,-118.0336308,34.56312452
73184,-117.839849,33.97247505
73187,-118.7604252,34.16401946
73188,-118.3583541,33.89752234
73251,-118.4619221,34.40375812
73253,-118.1004024,33.96775214
73267,-118.146491,34.70359877
73297,-118.2045423,33.89611051
73336,-118.1160522,33.83864002
73365,-118.0164573,33.92682172
73376,-118.1512063,34.70975546
73409,-118.2261553,33.97150852
73427,-118.14656,34.71066993
73430,-118.0817004,33.90219669
73456,-118.3710024,33.9184908
73496,-118.361245,33.98657769
73512,-118.3691659,34.08877168
73566,-118.7090865,34.1306415
73569,-118.7016383,34.13990068
73571,-118.0832634,33.87834278
73594,-118.1409734,34.70783919
73605,-118.1620691,34.71275026
73621,-118.3222516,33.80657586
73664,-118.2375289,34.05494576
73677,-118.1468229,33.88277961
73703,-118.3636908,33.94339391
73724,-117.8495446,34.03987152
73770,-117.8197971,34.03021183
73826,-118.4875672,34.41929966
73868,-118.5722904,34.78177738
73875,-118.3158496,33.80069508
73897,-118.0433721,33.86175261
73962,-118.0281809,33.92327051
73988,-117.8583525,34.01630501
74004,-117.9862887,34.13846605
74007,-117.8363181,34.10680829
74009,-118.0983383,34.68950181
74012,-118.0739054,34.07460509
74017,-118.2813193,33.81775092
74026,-117.9200164,34.02513057
74035,-117.8808344,34.10655123
74105,-118.2482188,33.97495455
74106,-118.1476084,34.65315361
74113,-118.0898243,34.07021347
74114,-118.0722666,33.85968374
74123,-118.025704,34.55485553
74140,-118.3678497,34.09390148
74149,-118.3288345,33.89913811
74152,-118.3808637,34.08787683
74156,-118.2921788,33.92545693
74158,-117.9325561,34.09334946
74160,-118.0992421,34.70334531
74175,-118.138841,34.69610459
74181,-118.037413,33.88248557
74185,-118.0954743,34.05466154
74192,-118.2188311,33.88397197
74213,-117.9841898,34.02536408
74222,-118.0597921,34.09970053
74229,-118.1099789,34.18787828
74243,-118.1937533,33.90414446
74249,-118.3328114,33.91136247
74269,-118.1259521,33.87489646
74282,-117.9334259,33.99202876
74307,-118.2247645,33.96844808
74308,-118.328009,33.91060209
74314,-118.1524224,33.90373502
74322,-118.5589951,34.45626361
74325,-118.032419,34.03975722
74334,-118.5575977,34.44287897
74372,-118.0621574,33.98054189
74399,-118.1111002,34.58305022
74403,-118.2293182,33.94925057
74406,-118.1367111,34.19790156
74409,-117.9560702,33.99336883
74414,-117.9576344,33.99132366
74450,-118.1136541,33.89780104
74459,-118.0564611,33.90270612
74485,-118.1491098,34.02282389
74504,-118.030493,34.56362244
74511,-118.3684838,34.09499451
74553,-118.0562289,34.01625928
74558,-118.2682756,33.8609396
74569,-118.3148444,33.78713462
74586,-118.1560469,34.19709007
74587,-117.8238643,34.10680382
74631,-118.0345218,34.03931849
74655,-117.86292,34.10493398
74663,-117.817021,34.10661839
74731,-118.299116,33.95911479
74743,-118.3752737,33.92021871
74775,-118.0107647,34.03326222
74821,-118.2221801,34.61995582
74836,-118.3419219,33.99825013
74841,-118.1014367,34.68950825
74844,-118.1348104,34.70401956
74895,-117.9979341,34.05011865
74899,-117.9733732,34.02913225
74942,-118.0920112,33.96741181
74951,-118.1859386,33.98238163
74968,-117.7920159,34.00582205
74970,-118.121944,33.89039084
74983,-117.9452754,34.14362263
74985,-118.2419347,33.96303522
74996,-118.066895,34.076501
75003,-118.0653326,34.10428243
75004,-118.1551195,33.91147571
75041,-118.0920112,33.96741181
75045,-118.0717581,33.85360975
75061,-118.1337956,34.69998588
75084,-118.0617112,34.58716173
75144,-118.1283161,34.58138289
75158,-118.1038214,34.06134044
75165,-118.3234502,33.78657548
75167,-118.3462458,33.93530054
75222,-118.2095977,33.92299066
75235,-118.2177835,33.97023012
75240,-118.3504196,34.09256046
75247,-118.1746083,34.05850161
75261,-118.0123937,34.57382899
75265,-118.2641848,33.82753979
75285,-118.0829861,33.91338769
75297,-117.8268174,34.61571302
75320,-118.1322428,34.18824295
75332,-118.2934257,33.80628166
75358,-118.1339812,33.88931884
75385,-118.3659286,33.92206803
75386,-117.8529691,34.04313025
75420,-118.2391505,33.91848209
75423,-118.1454367,34.03234268
75450,-118.1614809,34.0429538
75509,-118.1164439,34.68146819
75548,-118.1007662,33.96786314
75640,-117.9879497,34.12487918
75721,-118.1063224,33.98747626
75728,-118.0989417,33.87233711
75757,-118.1349492,33.88877645
75785,-117.8456949,34.0376342
75800,-118.1186492,33.8720021
75838,-118.174782,33.98577493
75850,-117.949062,34.04201482
76123,-118.0920112,33.96741181
76198,-118.09657,34.68949982
76302,-118.2472842,33.90344743
76316,-118.0707744,33.91155016
76321,-118.0823675,33.88424701
76368,-117.8064104,34.02176335
76429,-118.0889897,33.86713869
76430,-118.2715104,33.92082616
76475,-118.1309812,34.66269223
76480,-118.2547703,33.8571461
76534,-118.1497407,34.02888862
76550,-118.161077,33.88891162
76551,-118.2250539,33.97279763
76570,-118.2224406,33.82898102
76595,-118.1558266,34.70223526
76599,-118.4314924,34.81180956
76635,-117.9814727,34.01887115
76644,-117.9728035,33.9767014
76674,-118.1322105,34.68971928
76716,-118.2339253,33.96730308
76719,-117.9321475,33.99890434
76737,-118.131244,33.86813911
76741,-118.3296999,33.77400832
76743,-118.2354642,33.95679829
76785,-118.2320546,33.89005217
76834,-118.1230757,33.87170111
76841,-118.0920112,33.96741181
76851,-118.025943,34.55531448
76876,-118.2988509,33.95303913
76941,-118.1869273,34.67209915
76967,-118.073408,34.09809171
76969,-118.0530354,33.87104599
76972,-118.1002815,34.06292109
76978,-118.1604999,33.89035894
77055,-118.4735912,34.42922824
77081,-118.2405542,33.89511019
77104,-118.0501899,34.55984657
77117,-118.1157941,34.69255093
77153,-118.1507952,34.03262741
77161,-118.7609053,34.15146426
77164,-117.9926159,34.53203922
77171,-118.1393532,34.68857492
77207,-118.2705293,33.82382346
77209,-118.270266,33.88860052
77212,-117.8578582,33.99293715
77237,-118.3710024,33.9184908
77255,-117.9171641,34.42695699
77257,-117.9390436,34.57238894
77261,-118.1568954,34.68310782
77269,-118.2244641,33.82966059
77298,-118.1595407,33.88323211
77303,-117.9128849,34.00112235
77317,-118.2701527,33.9166602
77326,-118.0454465,34.01409795
77332,-118.0430947,33.86038258
77334,-117.8194374,34.0206124
77335,-118.2050214,33.91467755
77337,-118.0340464,34.16997739
77341,-118.0379266,34.04002551
77379,-118.1100957,33.87621521
77384,-117.9743838,34.14200362
77418,-118.4619221,34.40375812
77449,-118.0920112,33.96741181
77461,-118.0920112,33.96741181
77481,-118.2069558,33.92530015
77511,-118.2145982,33.94156447
77527,-118.0913519,34.0613817
77547,-118.1511248,34.01904637
77557,-118.5513246,34.44770368
77607,-118.0259268,34.10240858
77630,-117.8502873,34.04108811
77637,-118.1064206,34.06684997
77673,-117.85897,34.07706931
77709,-118.2365657,34.69843601
77715,-118.0656244,34.10597019
77725,-117.8419521,34.09072524
77740,-118.3894307,34.08586276
77746,-118.1868676,34.05648324
77760,-117.8521039,33.98559818
77768,-118.3547081,33.94008596
77829,-118.1569723,34.70252715
77837,-118.0862339,33.86179968
77854,-118.166775,34.00319391
77855,-118.166775,34.00319391
77871,-117.9022484,34.10991562
77884,-118.1535729,33.90535454
77887,-118.1103966,34.67557574
77906,-117.8319269,34.07140722
78009,-118.0963712,33.91158405
78015,-117.9412622,34.01854477
78022,-118.1005223,33.92206411
78070,-118.1916275,33.92165899
78109,-118.0336301,34.10006194
78110,-118.0530993,34.10382469
78112,-118.0489536,34.04917245
78129,-118.0612701,34.58486818
78131,-118.128457,34.58683517
78133,-118.107431,34.56254447
78145,-118.1605513,33.90488509
78168,-117.8384825,33.97233829
78223,-118.0729153,34.01765367
78225,-118.1038563,33.97234742
78278,-118.1252672,33.87477941
78279,-118.3274135,33.74960543
78284,-118.1007598,34.16932968
78344,-118.4628412,34.41071112
78379,-118.1869681,34.04320836
78407,-118.3564091,34.09083818
78457,-118.6404878,34.03994877
78466,-118.0721754,33.82699986
78467,-118.1263605,33.84737084
78477,-118.1230485,34.18369394
78488,-118.2070554,33.90428502
78578,-118.1249416,33.88105346
78603,-118.076736,34.55500709
78613,-118.2810822,33.92118393
78647,-118.249796,33.90963779
78671,-118.4161591,34.42987623
78724,-117.8185136,34.02476075
78761,-118.6263614,34.48851789
78769,-118.1131218,34.57266109
78796,-118.0784037,34.07570534
78810,-117.9028712,33.96744252
78820,-118.0486088,34.048738
78833,-118.0904936,33.85916408
78885,-118.1518072,33.84366862
78893,-118.2712157,33.96889344
78916,-118.2961195,33.80803586
78933,-118.2978519,33.82517878
78983,-118.1678915,34.65471702
79012,-117.7947245,34.00014664
79041,-118.1533412,34.02796377
79104,-117.8757538,33.98968102
79125,-118.2928562,33.81608553
79141,-118.1476113,33.87107021
79147,-118.1022742,33.90209918
79170,-118.0682622,33.88471701
79185,-118.0246455,34.5672936
79192,-118.1186492,33.8720021
79222,-118.0133533,34.5739215
79246,-118.2837649,33.82841913
79289,-117.8050663,34.02675213
79313,-118.1973845,34.48831436
79325,-118.198553,34.49317736
79343,-118.219463,33.82714183
79346,-118.5767613,34.44177093
79348,-118.0795472,33.96555452
79361,-118.6211767,34.49828636
79419,-118.1747338,34.70302087
79422,-118.0637933,33.97057999
79449,-118.2374441,33.95832129
79455,-118.0914316,33.99106494
79485,-117.9639743,34.00752731
79525,-118.2524891,33.95911512
79533,-118.2452889,33.85536781
79553,-118.1922495,33.91085922
79574,-118.2384408,34.22432472
79591,-118.2132018,34.68602891
79617,-118.0656039,33.97905339
79618,-117.995538,34.05510903
79632,-118.0653491,33.99061181
79635,-118.2552955,33.85097305
79640,-118.2780034,33.8277446
79741,-118.1873133,33.91036451
79767,-118.0736423,34.07984912
79781,-118.1672854,34.66151175
79795,-118.1532728,33.90395572
79807,-118.1226148,34.68895003
79818,-117.9138951,33.98613784
79819,-118.3781472,33.92529541
79826,-118.2955337,33.93565648
79842,-117.8448256,34.00739222
79854,-117.9285814,33.99027339
79859,-117.8108094,34.01750927
79922,-117.9399051,33.9858597
79923,-118.2285244,33.92622196
79926,-118.1171967,33.89458213
79931,-118.2648441,33.82504706
79932,-118.1423211,33.88954918
79978,-118.292163,33.93534421
80023,-118.3115442,33.76669804
80046,-118.2380121,33.97647422
80073,-118.1052437,33.98805901
80091,-118.2153185,33.93177239
80122,-118.5676955,34.37761568
80143,-118.2984168,33.9225995
80166,-118.3713164,34.09030896
80172,-117.8575746,34.02008559
80173,-118.1854152,33.99038824
80224,-118.1230894,34.69365768
80268,-117.8399377,33.97310879
80269,-118.3088204,33.91850861
80288,-118.7056843,34.13122499
80290,-118.6900719,34.08405704
80296,-118.7425255,34.14063923
80299,-118.3766265,34.0899622
80305,-118.2518378,33.96630007
80321,-118.1405449,34.67611696
80333,-117.9445519,33.98639163
80350,-118.0364195,34.04563255
80358,-118.290571,33.81195765
80367,-118.1106405,34.69123753
80368,-118.0599372,34.08878608
80423,-118.2254713,34.23119229
80431,-118.0728953,34.07346256
80504,-118.1217773,34.68778333
80535,-118.3337422,34.00173296
80537,-118.0719185,34.09489315
80554,-118.1253837,34.69419236
80571,-118.3784782,34.08108053
80579,-118.1431885,34.59665299
80634,-118.0717367,33.85998241
80642,-118.3223069,33.79395412
80709,-118.3651873,34.09002296
80727,-118.1223299,33.87819668
80745,-118.1476119,33.871591
80746,-118.0673407,33.88592177
80788,-118.5347667,34.47718638
80797,-117.8148349,34.01884052
80866,-118.0747075,33.90750782
80956,-118.8371637,34.02741843
80975,-118.0853307,34.00196498
80979,-118.3550342,34.08885262
80992,-118.1514162,33.91414023
81028,-118.2679267,33.81293468
81030,-118.7559905,34.15640431
81042,-118.2364246,33.89725045
81044,-118.2383219,33.88271664
81095,-118.1159208,33.85607333
81100,-118.037825,34.05079932
81101,-118.0771076,34.12350082
81103,-118.1615722,33.83480211
81104,-118.0885066,33.86235112
81109,-118.122723,33.89886237
81128,-117.8554222,34.01965326
81131,-118.3223069,33.79395412
81142,-117.9235477,34.09701113
81144,-118.3698256,33.94370221
81149,-118.0698605,33.86345343
81150,-117.9205176,34.113246
81156,-117.8851615,34.12210675
81174,-117.8996438,34.09544657
81175,-118.0765899,33.92727346
81176,-118.0876543,33.91772396
81180,-118.1412361,34.5839423
81219,-118.4269744,34.43265035
81226,-118.3008139,33.92288678
81237,-118.222658,33.97349612
81326,-118.6952757,34.16427569
81348,-118.2642133,33.87911135
81352,-118.0637933,33.97057999
81408,-118.3130169,33.92403378
81425,-118.0820154,33.87307797
81433,-118.0953722,33.92175404
81445,-117.9505168,34.03154451
81463,-118.1181637,34.68241805
81464,-117.9270907,34.00951251
81468,-118.0293846,34.55308155
81469,-118.1513803,33.89084265
81502,-118.0689201,34.55263222
81573,-118.550358,34.43962043
81581,-118.6492072,34.15810771
81586,-118.0904951,33.83919947
81587,-118.8076521,34.14555702
81589,-118.1500792,34.18932749
81592,-118.4551373,33.97117099
81595,-118.3495946,34.00086298
81596,-118.3445294,34.00099896
81597,-118.4570506,33.9733084
81623,-118.0762452,34.57193616
81639,-118.20627,33.90430364
81654,-118.1255457,33.87769552
81672,-118.1513882,33.8542304
81679,-118.6405466,34.03740173
81719,-118.0678046,33.86890731
81724,-118.1342593,33.89939345
81728,-117.8326802,33.98648179
81773,-118.0417889,33.86733536
81776,-117.8396503,33.96509162
81802,-118.1595869,34.18405299
81804,-117.8147279,34.01231831
81815,-118.2944077,33.79838439
81818,-117.8290834,34.60288171
81837,-117.8755478,34.02226345
81840,-117.8158741,34.02065197
81846,-118.242978,33.95505816
81863,-118.4528382,34.4211509
81869,-118.1048824,33.9725754
81878,-118.1048678,33.87327983
81932,-118.3876506,34.08134134
81960,-117.7985279,34.10788726
82030,-118.341875,34.00049755
82042,-118.1145643,33.87775345
82147,-118.2902453,33.80579494
82162,-118.3640465,34.09420329
82194,-118.2349509,33.8893091
82216,-118.2921788,33.92545693
82232,-118.2958982,33.83682726
82291,-118.124537,33.88112291
82303,-118.0718974,33.96573026
82308,-117.9779107,33.9061855
82313,-118.0830859,33.90001897
82318,-117.9917791,33.93015204
82342,-118.1063224,33.98747626
82409,-118.2363416,33.84751194
82433,-118.1137841,34.67923298
82437,-118.1099704,34.58007951
82458,-118.2743728,33.81239333
82500,-118.2023264,33.91803524
82514,-118.0675372,33.86002788
82530,-117.8290802,34.07377184
82545,-117.9118644,33.97391131
82562,-118.2218596,33.88837131
82570,-118.4879115,34.45254235
82576,-118.0751902,33.8776781
82582,-117.8097302,34.0304241
82590,-117.9067205,33.9908695
82595,-117.8066854,34.00123068
82639,-118.3158113,33.79849248
82642,-118.2976805,33.95574519
82648,-118.1282125,34.17823419
82670,-118.1709066,34.67689661
82698,-118.5577748,34.41551246
82702,-118.1118671,34.57517465
82718,-118.1614422,34.02151682
82720,-118.0883212,33.88139836
82753,-118.3884609,34.07654498
82832,-118.2945355,33.95776908
82887,-118.2064451,33.88804697
82963,-118.0920112,33.96741181
82964,-117.9430467,34.03681069
82984,-118.2079894,33.89160279
83026,-118.1097928,34.56915763
83083,-118.0696799,33.87000538
83084,-118.5764203,34.0424241
83115,-117.9890664,33.89616413
83175,-118.0096598,33.91706767
83228,-118.1859851,33.92389144
83230,-118.7961972,34.02228781
83242,-118.0865294,33.83824202
83272,-117.812799,34.62593387
83332,-117.9148197,33.99528316
83335,-117.9237905,34.01227226
83347,-118.1291318,33.88994074
83372,-118.2173851,33.97069692
83427,-118.0668823,34.06117284
83434,-118.0920112,33.96741181
83449,-118.0577595,34.04807424
83490,-118.0719791,33.85538245
83499,-118.3484512,34.09395665
83505,-118.2276893,33.8962288
83514,-118.0819963,34.05098351
83527,-118.0882909,34.56367131
83547,-118.2700489,34.03303059
83568,-118.2199946,33.86766885
83607,-118.3510761,33.87855835
83612,-118.0988184,34.68996996
83623,-118.0952484,33.97909328
83635,-117.9183222,33.98621844
83660,-118.1025845,33.91534662
83676,-118.0920112,33.96741181
83719,-118.0706175,34.14655083
83726,-118.0422258,33.92311163
